"","Good_Bad","CUSTOMER_PROFILE_CODE","LOCATIONNAME","VEHICLEMODEL","ASSETCOST","LOANAMOUNT","EMI","TENURE","ADDRESSCONFIRMED","DESIGNATION","RESIDENCETYPE","NOOFYEARSINSAMECITY","RESIDENCESTABILITY","RESIDENCELOCALITY","BUSINESSCATEGORY","BUSINESSMARGINGROSS","INCOMEEMPLOYMENT","STABILITYINBUSINESS","STABILITYCONFIRMED","STABILTIYCONFIRMEDTHRU","ISFAMILYINVOLVED","OFFICETYPE","MONTHLYTURNOVER","STOCKVALUEINHAND","BUSINESSMARGINNET","NOOFEMPLOYEES","NAMEBOARDSEEN","OFFICELOCALITY","ISRESIDENCECOMEOFFICE","ENDUSEOFLOAN","ENDUSEOFASSET","ASSETLOCATION","NEIGHBOURREF","POLITICALLINK","PROFESSIONTYPE","CURRENTBUSINESSSTABILITY","APPLICANTDESIGNATION","ASSETREGMONTH","ASSETREGYEAR","LANDOWNERSHIP","IRRIGATIONSOURCE","CROPSCULTIVATED","DISTFROMSCELOCATION","DISTFROMDEALERLOCATION","IMGCONFIRM","TOTALEXPENSEPERMONTH","NETINCOMEPERMONTH","FOIR","UID","EtoI_Percent"
"4822","Good","PROF280","VIJAYAWADA","HONDA AMAZE 1.5 SMT I DTEC DIESEL 2014",550000,504250,12804,60,"Y","APPLICANT SPOUSE","O",20,10,3,"PR007",0,64000,5,"Y",5,"Y","O",0,0,0,2,"N",1,"Y","PURCHASE OF THE VEHICLE",1,"GUDIVADA","POSITIVE","N","AGR",5,"PROPRITOR",NA,0,NA,NA,NA,0,0,"Y",15000,49000,26,4822,26.13
"4823","Good","PROF224","HYDERABAD","TOYOTA INNOVA 2.5 G 8 STR BS IV DIESEL 2015",1050000,1000000,25125,60,"Y","PROPRIETOR","O",30,30,3,"PR005",50,2e+05,5,"Y",1,"N","R",2e+05,1500000,50,5,"Y",1,"N","BUSINESS PURPOSS",1,"SANGAREDDY","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",100000,100000,25,4823,25.12
"4825","Good","PROF096","ROWB","MAHINDRA XUV500 W6 4X2 DIESEL 2014",1300000,404250,14902,36,"Y","BROTHER IN LAW","O",32,32,3,"PR005",0,40000,5,"Y",5,"Y","O",0,0,0,2,"N",1,"Y","PERSONAL USE",4,"GUSKARA","POSITIVE","N","SEP",5,"PROPITOR",NA,0,NA,NA,NA,0,0,"Y",15000,25000,60,4825,59.61
"4826","Good","PROF096","HUBLI","VOLKSWAGEN VENTO HIGHLINE DIESEL 2011",430000,194250,7023,36,"Y","BROTHER ","O",25,15,3,"PR005",30,30000,8,"Y",3,"Y","R",2e+05,500000,25,5,"Y",2,"N","PERSONAL",1,"HUBLI","POSITIVE","N","SEP",8,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,30000,23,4826,23.41
"4827","Good","PROF096","PUNE","MAHINDRA SCORPIO M2DI DIESEL 2008",400000,304250,11231,36,"Y","SELF","R",30,8,3,"PR005",0,50000,10,"Y",1,"N","R",0,0,0,0,"N",1,"Y","PURCHASE OF USED CAR",1,"PUNR","POSITIVE","N","SEP",10,"PROP",NA,0,NA,NA,NA,0,0,"Y",0,50000,22,4827,22.46
"4828","Good","PROF211","TRICHY ","MARUTI SUZUKI RITZ VDI BS IV DIESEL 2009",320000,229250,8642,36,"Y","APPLICANT ","O",7,3,3,"PR005",30,60000,9,"Y",5,"N","O",2e+05,1000,20,3,"Y",1,"Y","FAMILY USE ",1,"VALIGANDAPURAM ","POSITIVE","N","SEP",7,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",15800,44200,41,4828,19.55
"4829","Good","PROF300","JALANDHAR","MARUTI SUZUKI SWIFT DZIRE VDI DIESEL 2008",300000,204250,7880,34,"Y","SELF APPLICANT","O",20,20,3,"PR005",0,53760,3,"Y",5,"N","R",0,0,0,1,"Y",2,"N","FUNDS REQUIRED TO PURCHASE PROPOSED ASSET",1,"JALANDHAR","POSITIVE","N","SEP",3,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",21303,32457,52,4829,24.28
"4831","Bad","PROF397","KOLKATA","FORD ECOSPORT TITANIUM 1.5 TDCI DIESEL 2016",875000,558500,14335,60,"Y","SELF","O",28,28,3,"PR005",0,1e+05,9,"N",5,"N","O",4e+05,200000,0,0,"Y",1,"N","APPLICANT",1,"KOLKATA","POSITIVE","N","SEP",9,"PROP",NA,0,NA,NA,NA,0,0,"Y",25000,75000,19,4831,19.11
"4832","Good","PROF204","INDORE","HYUNDAI SANTRO GLS I EURO I PETROL 2010",180000,124250,6109,24,"Y","","",NA,NA,NA,"",0,NA,0,"N",NA,"N","",0,0,0,0,"Y",NA,"","",NA,"","POSITIVE","","",NA,"",NA,0,NA,NA,NA,0,0,"N",0,0,0,4832,Inf
"4835","Good","PROF235","INDORE","TATA SAFARI 4X2 DIESEL 2014",700000,608500,17748,60,"Y","","",NA,NA,NA,"",0,NA,0,"N",NA,"N","",0,0,0,0,"Y",NA,"","",NA,"","POSITIVE","","",NA,"",NA,0,NA,NA,NA,0,0,"N",0,0,0,4835,Inf
"4836","Good","PROF235","INDORE ","MARUTI SUZUKI WAGON R LXI BS II PETROL 2012",305000,264250,6607,60,"Y","SELF","R",10,2,3,"PR005",0,80000,5,"Y",5,"N","R",0,0,0,10,"Y",2,"N","APPLICANT SELF",1,"INDORE","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",10000,70000,9,4836,9.44
"4837","Bad","PROF252","SALEM ","HYUNDAI I20 SPORTZ 1.4 CRDI DIESEL 2014",800000,558500,17919,48,"Y","APPLICANT","O",30,30,3,"PR007",0,85000,10,"N",NA,"Y","O",0,0,0,0,"N",1,"N","VECHILE PURCHASE",1,"PENAGARAM","POSITIVE","N","AGR",10,"AGRICULTURE",NA,0,NA,NA,NA,0,0,"Y",40000,45000,40,4837,39.82
"4838","Good","PROF109","TIRUPATHI","MARUTI SUZUKI WAGON R LXI PETROL LPG 2009",300000,204250,10479,24,"Y","CO APPLICANT","O",30,4,3,"PR006",0,85000,15,"N",5,"N","O",3e+05,0,0,4,"N",1,"Y","FOR PERSONAL PURPOSE",1,"MANGALAM","POSITIVE","N","SEP",15,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",45000,40000,26,4838,26.2
"4839","Good","PROF145","TRICHY ","MAHINDRA XYLO D2 BS III DIESEL 2011",500000,404250,12970,60,"Y","APPLICANT","O",6,8,3,"PR005",0,45000,6,"Y",1,"N","R",0,0,0,0,"Y",2,"N","APPLICANT AND HIS FAMILY USAGE",1,"PANDARAVADAI","POSITIVE","N","SEP",3,"PROPRITOR",NA,0,NA,NA,NA,0,0,"Y",32400,12600,101,4839,102.94
"4862","Bad","PROF235","JAIPUR","HYUNDAI VERNA 1.6 SX CRDI AT DIESEL 2014",900000,854250,22069,60,"Y","SELF","O",26,26,3,"PR005",0,115000,4,"Y",6,"N","O",0,0,0,0,"Y",2,"N","FOR VEHICLE PURCHASE",1,"","POSITIVE","N","SEP",4,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,115000,19,4862,19.19
"4864","Good","PROF259","ROWB","MARUTI SUZUKI SWIFT DZIRE VDI BS IV DIESEL 2010",700000,204250,7632,36,"Y","OWNE","O",30,30,3,"PR005",0,25000,14,"Y",5,"N","O",0,0,0,0,"N",1,"Y","PERSONAL",1,"BURDWAN","POSITIVE","N","SEP",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",9692,15308,50,4864,49.86
"4866","Bad","PROF252","KARIMNAGAR","MARUTI SUZUKI RITZ VDI BS IV DIESEL 2013",380000,324250,12215,36,"Y","APPLICANT","O",25,20,3,"PR008",0,146000,20,"Y",6,"N","O",0,0,0,1,"N",2,"N","PERSONAL USE",1,"KARIMNAGAR","POSITIVE","N","AGR",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",15000,131000,9,4866,9.32
"4867","Good","PROF082","PONDICHERRY ","TATA INDIGO ECS LX TDI DIESEL 2012",350000,254250,9500,36,"Y","APPLICANT","O",45,45,3,"PR005",0,2e+05,30,"N",NA,"N","O",0,0,0,15,"Y",2,"N","PERSONAL USE",1,"BRAMMADESAM","POSITIVE","N","SEP",30,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",77200,122800,32,4867,7.74
"4868","Good","PROF071","INDORE ","CHEVROLET ENJOY 1.4 LT 7 STR PETROL 2014",450000,254250,6251,60,"Y","","",NA,NA,NA,"",0,0,0,"N",NA,"N","",0,0,0,0,"Y",NA,"","",NA,"","POSITIVE","","",0,"",NA,0,NA,NA,NA,0,0,"N",0,0,9.22337e+18,4868,Inf
"4870","Good","PROF063","MYSORE","MARUTI SUZUKI OMNI 5 SEATER BS II PETROL 2010",170000,104250,3701,36,"Y","OWN","O",30,30,3,"PR005",70,25000,4,"N",NA,"N","O",25000,0,30,5,"N",2,"Y","REFINCE",1,"MANGALORE","POSITIVE","N","SEP",3,"PAINTING CONTRACTOR ",NA,0,NA,NA,NA,0,0,"Y",5000,20000,19,4870,18.5
"4873","Good","PROF245","AHMEDABAD","TATA SAFARI 4X4 DIESEL 2007",400000,300000,19417,18,"Y","SELF PROPRIETOR","O",5,5,3,"PR005",0,60000,5,"Y",1,"N","R",0,0,0,1,"Y",2,"N","FOR BUSINESS EXPANSION PURPOSE",1,"AHMEDABAD","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",27000,33000,61,4873,58.84
"4874","Good","PROF229","NAGPUR","MAHINDRA SCORPIO EX DIESEL 2012",550000,404250,12165,48,"Y","SELF","O",20,20,3,"PR001",0,52000,30,"N",NA,"N","O",0,0,0,0,"Y",2,"N","NAA",1,"","POSITIVE","N","SAL",30,"BLOCK DEVOLEPMENT OFFICER",NA,0,NA,NA,NA,0,0,"Y",6000,46000,26,4874,26.45
"4876","Good","PROF229","COIMBATORE ","MARUTI SUZUKI SWIFT VXI 1.3 PETROL 2010",500000,304250,11621,36,"Y","APPLICANT","R",1,1,3,"PR001",0,51480,4,"Y",5,"N","O",0,0,0,0,"Y",1,"N","SALE PURCHASE SWIFT",1,"COIMBATORE","POSITIVE","N","SAL",1,"ASSISTANT IN HRCE",NA,0,NA,NA,NA,0,0,"Y",20000,31480,37,4876,36.92
"4877","Bad","PROF207","RAIPUR ","MARUTI SUZUKI OMNI 8 SEATER BS II PETROL 2014",225000,164250,5932,36,"Y","DEVNARAYAN THAKUR","O",20,20,3,"PR006",0,20000,10,"N",6,"N","O",0,0,0,2,"Y",2,"N","PERSONNAL USE",1,"DURG","POSITIVE","N","SEP",10,"OWNER",NA,0,NA,NA,NA,0,0,"Y",5000,15000,40,4877,39.55
"4878","Bad","PROF289","VIJAYAWADA","HYUNDAI I20 MAGNA 1.4 CRDI DIESEL 2010",350000,304250,10997,36,"Y","CO APPLICANT ","O",25,25,3,"PR005",0,80000,2,"Y",5,"N","R",0,0,0,0,"Y",2,"N","FOR PURCHASE OF VEHICLE",1,"MUTLURU ","POSITIVE","N","SEP",2,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",40000,40000,27,4878,27.49
"4879","Good","PROF377","MADURAI","TATA SAFARI 4X2 EX DIESEL 2013",805626,524000,14472,60,"Y","SELF","L",4,4,3,"PR005",0,136700,15,"N",1,"N","O",0,0,0,5,"Y",2,"N","APPLICANT",1,"MADURAI","POSITIVE","N","SEP",15,"PROP",NA,0,NA,NA,NA,0,0,"Y",20000,116700,12,4879,12.4
"4881","Bad","PROF235","JABALPUR ","TATA SAFARI 4X2 EX DICOR 2.2 VTT DIESEL 2014",900000,558500,23257,30,"Y","SELF","O",31,31,3,"PR005",0,250000,7,"Y",5,"N","R",5e+05,0,0,0,"N",2,"N","HOME INNOUGRATION AND AFTER 2 MONTH APPLICANT MARRIAGE",1,"JABALPUR","POSITIVE","N","SEP",6,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",110900,139100,52,4881,16.72
"4882","Good","PROF280","HYDERABAD ","MARUTI SUZUKI SWIFT VDI BS IV DIESEL 2010",350000,304250,11114,36,"Y","APL","O",30,20,3,"PR005",40,150000,15,"Y",6,"N","O",250000,100000,60,5,"N",2,"N","APL",1,"PARIGI","POSITIVE","N","SEP",15,"PROPRITER",NA,0,NA,NA,NA,0,0,"Y",83400,66600,45,4882,16.69
"4883","Good","PROF227","GWALIOR ","HYUNDAI I10 SPORTZ 1.2 KAPPA2 O PETROL 2009",200000,134250,5650,30,"Y","SELF","O",10,10,3,"PR002",0,15000,10,"N",5,"N","O",0,0,0,20,"Y",2,"N","SELF",1,"SAGAR","POSITIVE","N","SAL",10,"PRINCIPAL",NA,0,NA,NA,NA,0,0,"Y",0,15000,38,4883,37.67
"4884","Good","PROF235","AGRA","MARUTI SUZUKI EECO 5 STR PETROL 2010",200000,154250,5733,36,"Y","SELF","O",33,33,3,"PR005",0,190000,5,"Y",5,"Y","O",0,0,0,10,"N",1,"Y","TO PURCHASE THE VEHICLE. ",1,"FIROZABAD","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",145000,45000,13,4884,12.74
"4886","Good","PROF377","DELHI","MAHINDRA XUV500 W8 DIESEL 2012",800000,700000,21000,48,"Y","WIFE","R",3,3,3,"PR005",0,40000,5,"N",NA,"N","R",0,0,0,0,"N",1,"Y","PERSONAL",1,"","POSITIVE","N","SEP",5,"PROPRIETO",NA,0,NA,NA,NA,0,0,"Y",0,40000,53,4886,52.5
"4887","Good","PROF338","CHENNAI I","TOYOTA INNOVA 2.5 G1 BS IV DIESEL 2010",800000,700000,21584,48,"Y","COBORROWER ","L",20,2,3,"PR005",0,150000,10,"Y",1,"Y","R",150000,0,0,10,"Y",2,"N","APPLICANT BUSINESS DEVELOPMENT ",1,"CHENNAI","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",42000,108000,42,4887,19.99
"4888","Good","PROF209","MYSORE","HYUNDAI SANTRO AT PETROL 2009",220000,174250,5715,42,"Y","APPLICANT ","O",35,35,3,"PR002",0,37000,9,"N",6,"N","O",0,0,0,0,"N",2,"N","PERSDONAL USE.",1,"MYSORE","POSITIVE","N","SAL",9,"CRIMINOLOGY LECTURER",NA,0,NA,NA,NA,0,0,"Y",10000,27000,21,4888,21.17
"4889","Bad","PROF025","AHMEDABAD","VOLKSWAGEN POLO COMFORTLINE 1.2L DIESEL 2013",500000,450000,11625,60,"Y","APPLICANT","O",25,18,3,"PR005",0,2e+05,23,"Y",5,"N","R",0,0,0,2,"Y",2,"N","PERSONAL",1,"AHMEDABAD","POSITIVE","N","SEP",23,"PROPRITOR",NA,0,NA,NA,NA,0,0,"Y",150000,50000,23,4889,23.25
"4890","Good","PROF109","COIMBATORE ","FORD FIGO EXI DURATORQ 1.4 DIESEL 2010",600000,204250,6298,48,"Y","APPLICANT ","O",20,2,3,"PR006",0,2000,3,"Y",5,"N","O",0,0,0,0,"N",1,"Y","CO APPLICANT ",2,"KURUMBAPALAYAM","POSITIVE","N","SEP",3,"HOUSE WIFE ",NA,0,NA,NA,NA,0,0,"Y",0,2000,315,4890,314.9
"4891","Good","PROF245","TIRUPATHI","SKODA FABIA CLASSIC 1.2 MPI PETROL 2010",295000,130000,6637,24,"Y","APPLICANT","O",35,18,5,"PR006",0,40000,15,"Y",6,"N","O",0,0,0,1,"N",1,"N","FAMILY PURPOSE",1,"TIRUPATHI","POSITIVE","N","SEP",15,"HOUSING CONTRACTOR",NA,0,NA,NA,NA,0,0,"Y",28000,12000,55,4891,55.31
"4893","Bad","PROF210","TRICHY ","MAHINDRA SCORPIO SLE BS III DIESEL 2012",800000,504250,19008,36,"Y","APPLICANT","O",15,15,3,"PR003",0,55000,20,"Y",1,"Y","O",0,0,0,3,"N",2,"N","APPLICANT AND HIS FAMILY USAGE",1,"TIRUVENKADU","POSITIVE","N","SEP",20,"BUSINESS ADMINISTRTOR",NA,0,NA,NA,NA,0,0,"Y",0,55000,35,4893,34.56
"4894","Good","PROF096","CALICUT","VOLKSWAGEN POLO COMFORTLINE 1.2L DIESEL 2011",440000,354250,10498,50,"Y","APPLICANT ","O",25,25,3,"PR006",0,50000,25,"Y",5,"N","O",0,0,0,1,"N",1,"Y","REFINANCE",1,"THRISSUR ","POSITIVE","N","SEP",25,"BULIDING CONTRACTOR ",NA,0,NA,NA,NA,0,0,"Y",15000,35000,30,4894,29.99
"4896","Bad","PROF109","JABALPUR ","MARUTI SUZUKI SWIFT DZIRE ZDI BS IV DIESEL 2012",600000,454250,11811,60,"Y","SELF","O",50,30,3,"PR005",0,45000,1,"Y",5,"Y","R",0,0,0,0,"N",2,"N","PERSONAL",2,"SATNA","POSITIVE","N","SEP",1,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",7000,38000,31,4896,31.08
"4897","Bad","PROF094","SALEM","MAHINDRA BOLERO ZLX DIESEL 2013",500000,404250,12835,48,"Y","CO APPLICANT ","O",45,20,3,"PR006",0,70000,1,"Y",1,"Y","R",0,0,0,0,"Y",2,"N","VEHICLE PURCHASED ",2,"KARIMANGALAM","POSITIVE","N","SEP",1,"OWNER ",NA,0,NA,NA,NA,0,0,"Y",27720,42280,30,4897,30.36
"4898","Good","CP02","VIJAYAWADA","MAHINDRA XUV500 W8 DIESEL 2014",600000,554250,20597,36,"Y","APPLICANT","O",30,20,3,"PR006",0,130000,15,"N",NA,"Y","O",0,0,0,5,"Y",2,"N","USED CAR LOAN",1,"DUGGIRALA","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",50000,80000,26,4898,25.75
"4900","Bad","PROF228","KOLHAPUR","CHEVROLET BEAT B TDCI DIESEL 2012",300000,200000,7433,36,"Y","APP SELF","O",10,10,3,"PR001",0,76000,27,"N",NA,"N","O",0,0,0,1,"Y",2,"N","OWN USE",1,"KARAD","POSITIVE","N","SAL",27,"GRAMSEVAK",NA,0,NA,NA,NA,0,0,"Y",30000,46000,16,4900,16.16
"4901","Bad","PROF284","KOLHAPUR","TOYOTA INNOVA 2.5 G1 BS IV DIESEL 2010",600000,504250,13514,60,"Y","SELF MET","O",30,30,3,"PR001",0,80000,23,"N",NA,"N","O",0,0,0,0,"N",1,"Y","VEH USED FOR SELF FAMILY PURPOSE",1,"KOLHAPUR","POSITIVE","N","SAL",23,"TEACHER",NA,0,NA,NA,NA,0,0,"Y",25000,55000,25,4901,24.57
"4902","Bad","PROF105","HYDERABAD ","SKODA FABIA AMBITION PLUS 1.2 TDI DIESEL 2012",320000,270000,10171,36,"Y","APPLICANT","O",35,25,3,"PR005",0,90000,10,"N",5,"N","O",0,0,0,0,"Y",1,"Y","PERSONAL",1,"HYDERABAD","POSITIVE","N","SEP",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",50000,40000,25,4902,25.43
"4903","Bad","PROF295","VIJAYAWADA","TATA INDICA VISTA TERRA TDI BS III DIESEL 2010",250000,184250,9981,24,"Y","SHAIK FAYAZ","O",6,20,3,"PR006",0,60000,6,"N",5,"N","O",5e+05,0,0,3,"Y",1,"N","COUSTMER",1,"NELLORE","POSITIVE","N","SEP",6,"PROPRITOR",NA,0,NA,NA,NA,0,0,"Y",25000,35000,29,4903,28.52
"4904","Good","PROF252","JABALPUR","MAHINDRA BOLERO ZLX BS III DIESEL 2014",600000,414250,10529,60,"Y","SELF","O",25,25,3,"PR007",30,80000,15,"N",5,"Y","O",1e+05,200000,25,0,"N",1,"N","VEHICLE PURCHASE",1,"REWA","POSITIVE","N","AGR",15,"FARMER",NA,0,NA,NA,NA,0,0,"Y",10000,70000,15,4904,15.04
"4905","Good","PROF337","INDORE ","SKODA RAPID AMBITION 1.6 MPFI AT PETROL 2012",500000,324250,7972,60,"Y","","",NA,NA,NA,"",0,0,0,"N",NA,"N","",0,0,0,0,"Y",NA,"N","",NA,"","POSITIVE","N","",0,"",NA,0,NA,NA,NA,0,0,"N",0,0,9.22337e+18,4905,Inf
"4906","Good","PROF213","INDORE ","MARUTI SUZUKI ERTIGA VDI DIESEL 2013",750000,504250,12607,60,"Y","APPLICANT","O",50,50,3,"PR001",0,56000,25,"Y",5,"N","O",36000,0,0,1,"N",2,"N","PERSONAL",1,"INDORE","POSITIVE","N","SAL",25,"LINE ATTENDENT",NA,0,NA,NA,NA,0,0,"Y",2000,54000,23,4906,23.35
"4907","Good","PROF250","MYSORE","MAHINDRA BOLERO ZLX DIESEL 2012",580000,394250,12104,48,"Y","APPLICANT ","O",51,20,3,"PR005",60,510000,30,"Y",5,"Y","O",5e+05,600000,50,20,"N",1,"Y","APPLICANT ",1,"SHIVAMOGGA ","POSITIVE","N","SEP",20,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",410000,100000,12,4907,12.1
"4908","Good","PROF227","COIMBATORE ","TATA INDICA VISTA LS QUADRAJET DIESEL 2013",300000,204250,5641,60,"Y","APPLICANT","O",26,26,3,"PR002",0,66000,6,"N",NA,"N","O",0,0,0,0,"N",2,"N","SALE PURCHASE TATA INDICA VISTA",1,"POLLACHI","POSITIVE","N","SAL",2,"EXECUTIVE LOGISTICS",NA,0,NA,NA,NA,0,0,"Y",15000,51000,11,4908,11.06
"4909","Good","PROF386","CHANDIGARH","MARUTI SUZUKI SWIFT DZIRE VDI DIESEL 2008",310000,204250,7571,35,"Y","SELF","O",15,5,3,"PR005",50,30000,15,"Y",5,"N","O",30000,100000,50,0,"N",1,"Y","APPLICANT",1,"NABHA","POSITIVE","N","SEP",2,"PROP",NA,0,NA,NA,NA,0,0,"Y",10000,20000,38,4909,37.85
"4920","Bad","PROF383","INDORE ","FORCE MOTORS FORCE ONE SX 6 STR DIESEL 2011",695000,351250,17706,24,"Y","SELF","O",20,20,3,"PR003",0,1e+05,5,"Y",5,"N","O",0,0,0,7,"Y",2,"N","BAY A CAR",2,"PITHAMPUR","POSITIVE","N","SEP",5,"PROPRIETER",NA,0,NA,NA,NA,0,0,"Y",50000,50000,35,4920,35.41
"4922","Good","PROF381","CHENNAI I","VOLKSWAGEN POLO HIGHLINE 1.5L DIESEL 2015",650000,558500,15108,60,"Y","APPLICANT","O",15,9,3,"PR005",25,240000,10,"Y",1,"N","R",1200000,150000,20,2,"Y",1,"N","APPLICANT PERSONAL USE",1,"CHENNAI","POSITIVE","N","SEP",4,"PARTNET",NA,0,NA,NA,NA,0,0,"Y",200000,40000,38,4922,37.77
"4923","Good","PROF289","MADURAI","MAHINDRA BOLERO ZLX DIESEL 2012",500000,404250,11960,48,"Y","APPLICANT","L",30,2,3,"PR005",0,60000,5,"Y",5,"N","R",0,0,0,2,"Y",2,"N","OWN USE",1,"KARIYAPATTI","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,60000,20,4923,19.93
"4924","Bad","PROF305","ERNAKULAM","VOLKSWAGEN POLO TRENDLINE 1.2L DIESEL 2011",410000,310000,9481,48,"Y","APPLICANT","O",60,60,3,"PR004",0,70000,7,"Y",3,"Y","O",0,0,0,9,"Y",1,"N","SALE PURCHASE",1,"KALOOR","POSITIVE","N","SEP",1,"PARTNER",NA,0,NA,NA,NA,0,0,"Y",0,70000,14,4924,13.54
"4926","Good","PROF235","JABALPUR","MAHINDRA SCORPIO VLX SPL EDITION BS III DIESEL 2014",1100000,800000,40000,24,"Y","PROPREITOR","O",20,20,3,"PR005",0,6e+05,12,"Y",5,"Y","O",0,0,0,6,"Y",2,"N","PERSONAL",1,"SIHORA DIST JABALPUR","POSITIVE","N","SEP",12,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",248000,352000,27,4926,11.36
"4927","Good","PROF252","CALICUT","MAHINDRA THAR CRDE 4X4 BS IV DIESEL 2013",400000,250000,9101,36,"Y","APPLICANT","O",15,15,3,"PR009",0,50000,20,"Y",5,"Y","O",0,0,0,1,"Y",2,"Y","PURCHASE OF A 2013 MODEL MAHINDRA THAR 7 STR",1,"CALICUT","POSITIVE","N","AGR",20,"AGRICULTURIST",NA,0,NA,NA,NA,0,0,"Y",22000,28000,33,4927,32.5
"4928","Good","PROF245","BANGALORE ","MARUTI SUZUKI RITZ VDI BS IV DIESEL 2012",350000,300000,12640,30,"Y","APPLICANT","O",33,33,3,"PR006",40,125000,10,"Y",5,"Y","O",2e+05,100000,35,10,"N",2,"Y","APPLICANT",1,"RAMANAGARA ","POSITIVE","N","SEP",10,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",30000,95000,13,4928,13.31
"4929","Good","PROF245","BANGALORE ","MARUTI SUZUKI SWIFT VDI DIESEL 2007",400000,354250,10498,48,"Y","APPLICANT ","O",25,25,3,"PR005",0,50000,25,"N",NA,"Y","O",0,0,0,1,"Y",2,"Y","PERSONAL ",1,"BANGALORE ","POSITIVE","N","SEP",25,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",10000,40000,26,4929,26.25
"4931","Good","PROF258","BANGALORE ","VOLKSWAGEN VENTO COMFORTLINE DIESEL 2012",550000,504250,18357,36,"Y","SELF","O",34,34,3,"PR005",0,150000,5,"Y",5,"N","O",150000,0,0,3,"N",1,"Y","APPLICANT",1,"BANGLORE","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",40000,110000,17,4931,16.69
"4932","Good","PROF371","TRICHY ","NISSAN SUNNY XV DIESEL 2012",600000,454250,12114,60,"Y","APPLICANT","R",5,5,3,"PR005",25,40000,10,"Y",5,"N","O",2500000,500000,15,5,"Y",1,"N","APPLICANT ",1,"TRICHY","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",10000,30000,40,4932,40.38
"4934","Good","PROF296","MYSORE","MARUTI SUZUKI EECO 5 STR PETROL 2014",200000,154250,4692,48,"Y","APPLICANT","O",20,20,3,"PR005",0,30000,5,"N",5,"N","O",0,0,0,1,"Y",1,"Y","APPLICANT",1,"KARKALA","POSITIVE","N","SEP",5,"BEEDI CONTRACTOR",NA,0,NA,NA,NA,0,0,"Y",10000,20000,23,4934,23.46
"4935","Good","PROF252","KARIMNAGAR","TATA INDICA VISTA VX QUADRAJET DIESEL 2012",350000,304250,11303,36,"Y","APPLICANT","O",20,16,3,"PR007",0,50000,10,"N",6,"N","O",0,0,0,1,"N",2,"N","PERSONAL USE",1,"KARIMNAGAR","POSITIVE","N","AGR",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",5000,45000,25,4935,25.12
"4937","Good","PROF063","RAIPUR ","MARUTI SUZUKI WAGON R AX BS II PETROL 2008",200000,154250,5956,36,"Y","SELF","O",3,1,3,"PR005",0,40000,5,"N",NA,"N","O",0,0,0,1,"N",1,"N","TO BUY THE ASSET ",1,"","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",9000,31000,37,4937,19.21
"4938","Good","PROF096","MYSORE","MAHINDRA BOLERO LX DIESEL 2009",420000,354250,10900,48,"Y","SELF","O",40,40,3,"PR006",0,70000,20,"N",5,"N","O",70000,0,0,5,"N",2,"Y","SALE PURCHASES ",1,"MANGALORE","POSITIVE","N","SEP",15,"CIVIL CONTRACTOR ",NA,0,NA,NA,NA,0,0,"Y",15000,55000,20,4938,19.82
"4939","Bad","PROF214","MADURAI","TATA INDICA VISTA LS TDI BS III DIESEL 2012",356000,288250,11010,36,"Y","SPOUSE","R",2,2,3,"PR018",0,100,0,"Y",5,"N","R",100,0,0,0,"N",1,"Y","APPLICANT",1,"THENI","POSITIVE","N","OTH",0,"NIL",NA,0,NA,NA,NA,0,0,"Y",0,100,11010,4939,11010
